date,day_of_week,brand,cnt,calendar,year,month,day_of_year,gap
381,5,1,304,2014/3/7,2014,3,66,0
381,5,2,197,2014/3/7,2014,3,66,0
381,5,3,83,2014/3/7,2014,3,66,0
381,5,4,141,2014/3/7,2014,3,66,0
381,5,5,339,2014/3/7,2014,3,66,0
382,6,1,127,2014/3/8,2014,3,67,0
382,6,2,15,2014/3/8,2014,3,67,0
382,6,3,52,2014/3/8,2014,3,67,0
382,6,4,146,2014/3/8,2014,3,67,0
382,6,5,50,2014/3/8,2014,3,67,0
-50,7,1,0,2014/3/9,2014,3,68,0
-50,7,2,0,2014/3/9,2014,3,68,0
-50,7,3,0,2014/3/9,2014,3,68,0
-50,7,4,0,2014/3/9,2014,3,68,0
-50,7,5,0,2014/3/9,2014,3,68,0
383,1,1,541,2014/3/10,2014,3,69,1
383,1,2,307,2014/3/10,2014,3,69,1
383,1,3,353,2014/3/10,2014,3,69,1
383,1,4,445,2014/3/10,2014,3,69,1
383,1,5,419,2014/3/10,2014,3,69,1
384,2,1,549,2014/3/11,2014,3,70,0
384,2,2,200,2014/3/11,2014,3,70,0
384,2,3,156,2014/3/11,2014,3,70,0
384,2,4,498,2014/3/11,2014,3,70,0
384,2,5,399,2014/3/11,2014,3,70,0
385,3,1,591,2014/3/12,2014,3,71,0
385,3,2,301,2014/3/12,2014,3,71,0
385,3,3,218,2014/3/12,2014,3,71,0
385,3,4,164,2014/3/12,2014,3,71,0
385,3,5,419,2014/3/12,2014,3,71,0
386,4,1,387,2014/3/13,2014,3,72,0
386,4,2,225,2014/3/13,2014,3,72,0
386,4,3,190,2014/3/13,2014,3,72,0
386,4,4,279,2014/3/13,2014,3,72,0
386,4,5,311,2014/3/13,2014,3,72,0
387,5,1,338,2014/3/14,2014,3,73,0
387,5,2,172,2014/3/14,2014,3,73,0
387,5,3,228,2014/3/14,2014,3,73,0
387,5,4,211,2014/3/14,2014,3,73,0
387,5,5,180,2014/3/14,2014,3,73,0
388,6,1,63,2014/3/15,2014,3,74,0
388,6,2,92,2014/3/15,2014,3,74,0
388,6,3,0,2014/3/15,2014,3,74,0
388,6,4,59,2014/3/15,2014,3,74,0
388,6,5,25,2014/3/15,2014,3,74,0
-51,7,1,0,2014/3/16,2014,3,75,0
-51,7,2,0,2014/3/16,2014,3,75,0
-51,7,3,0,2014/3/16,2014,3,75,0
-51,7,4,0,2014/3/16,2014,3,75,0
-51,7,5,0,2014/3/16,2014,3,75,0
389,1,1,625,2014/3/17,2014,3,76,1
389,1,2,283,2014/3/17,2014,3,76,1
389,1,3,270,2014/3/17,2014,3,76,1
389,1,4,375,2014/3/17,2014,3,76,1
389,1,5,379,2014/3/17,2014,3,76,1
390,2,1,824,2014/3/18,2014,3,77,0
390,2,2,399,2014/3/18,2014,3,77,0
390,2,3,415,2014/3/18,2014,3,77,0
390,2,4,586,2014/3/18,2014,3,77,0
390,2,5,624,2014/3/18,2014,3,77,0
391,3,1,434,2014/3/19,2014,3,78,0
391,3,2,301,2014/3/19,2014,3,78,0
391,3,3,290,2014/3/19,2014,3,78,0
391,3,4,465,2014/3/19,2014,3,78,0
391,3,5,443,2014/3/19,2014,3,78,0
392,4,1,232,2014/3/20,2014,3,79,0
392,4,2,214,2014/3/20,2014,3,79,0
392,4,3,152,2014/3/20,2014,3,79,0
392,4,4,215,2014/3/20,2014,3,79,0
392,4,5,311,2014/3/20,2014,3,79,0
393,5,1,372,2014/3/21,2014,3,80,0
393,5,2,307,2014/3/21,2014,3,80,0
393,5,3,270,2014/3/21,2014,3,80,0
393,5,4,351,2014/3/21,2014,3,80,0
393,5,5,200,2014/3/21,2014,3,80,0
394,6,1,42,2014/3/22,2014,3,81,0
394,6,2,46,2014/3/22,2014,3,81,0
394,6,3,0,2014/3/22,2014,3,81,0
394,6,4,59,2014/3/22,2014,3,81,0
394,6,5,75,2014/3/22,2014,3,81,0
-52,7,1,0,2014/3/23,2014,3,82,0
-52,7,2,0,2014/3/23,2014,3,82,0
-52,7,3,0,2014/3/23,2014,3,82,0
-52,7,4,0,2014/3/23,2014,3,82,0
-52,7,5,0,2014/3/23,2014,3,82,0
395,1,1,473,2014/3/24,2014,3,83,1
395,1,2,233,2014/3/24,2014,3,83,1
395,1,3,166,2014/3/24,2014,3,83,1
395,1,4,351,2014/3/24,2014,3,83,1
395,1,5,359,2014/3/24,2014,3,83,1
396,2,1,528,2014/3/25,2014,3,84,0
396,2,2,430,2014/3/25,2014,3,84,0
396,2,3,337,2014/3/25,2014,3,84,0
396,2,4,556,2014/3/25,2014,3,84,0
396,2,5,200,2014/3/25,2014,3,84,0
397,3,1,828,2014/3/26,2014,3,85,0
397,3,2,659,2014/3/26,2014,3,85,0
397,3,3,532,2014/3/26,2014,3,85,0
397,3,4,492,2014/3/26,2014,3,85,0
397,3,5,443,2014/3/26,2014,3,85,0
398,4,1,263,2014/3/27,2014,3,86,0
398,4,2,383,2014/3/27,2014,3,86,0
398,4,3,304,2014/3/27,2014,3,86,0
398,4,4,236,2014/3/27,2014,3,86,0
398,4,5,348,2014/3/27,2014,3,86,0
399,5,1,558,2014/3/28,2014,3,87,0
399,5,2,430,2014/3/28,2014,3,87,0
399,5,3,415,2014/3/28,2014,3,87,0
399,5,4,351,2014/3/28,2014,3,87,0
399,5,5,719,2014/3/28,2014,3,87,0
400,6,1,42,2014/3/29,2014,3,88,0
400,6,2,46,2014/3/29,2014,3,88,0
400,6,3,26,2014/3/29,2014,3,88,0
400,6,4,0,2014/3/29,2014,3,88,0
400,6,5,25,2014/3/29,2014,3,88,0
401,7,1,0,2014/3/30,2014,3,89,0
401,7,2,0,2014/3/30,2014,3,89,0
401,7,3,0,2014/3/30,2014,3,89,0
401,7,4,25,2014/3/30,2014,3,89,0
401,7,5,0,2014/3/30,2014,3,89,0
402,1,1,406,2014/3/31,2014,3,90,0
402,1,2,356,2014/3/31,2014,3,90,0
402,1,3,207,2014/3/31,2014,3,90,0
402,1,4,351,2014/3/31,2014,3,90,0
402,1,5,419,2014/3/31,2014,3,90,0
403,2,1,380,2014/4/1,2014,4,91,0
403,2,2,384,2014/4/1,2014,4,91,0
403,2,3,259,2014/4/1,2014,4,91,0
403,2,4,468,2014/4/1,2014,4,91,0
403,2,5,424,2014/4/1,2014,4,91,0
404,3,1,611,2014/4/2,2014,4,92,0
404,3,2,387,2014/4/2,2014,4,92,0
404,3,3,290,2014/4/2,2014,4,92,0
404,3,4,219,2014/4/2,2014,4,92,0
404,3,5,280,2014/4/2,2014,4,92,0
405,4,1,465,2014/4/3,2014,4,93,0
405,4,2,451,2014/4/3,2014,4,93,0
405,4,3,171,2014/4/3,2014,4,93,0
405,4,4,215,2014/4/3,2014,4,93,0
405,4,5,366,2014/4/3,2014,4,93,0
406,5,1,287,2014/4/4,2014,4,94,0
406,5,2,221,2014/4/4,2014,4,94,0
406,5,3,270,2014/4/4,2014,4,94,0
406,5,4,211,2014/4/4,2014,4,94,0
406,5,5,359,2014/4/4,2014,4,94,0
407,6,1,0,2014/4/5,2014,4,95,0
407,6,2,0,2014/4/5,2014,4,95,0
407,6,3,0,2014/4/5,2014,4,95,0
407,6,4,0,2014/4/5,2014,4,95,0
407,6,5,25,2014/4/5,2014,4,95,0
408,7,1,0,2014/4/6,2014,4,96,0
408,7,2,0,2014/4/6,2014,4,96,0
408,7,3,0,2014/4/6,2014,4,96,0
408,7,4,0,2014/4/6,2014,4,96,0
408,7,5,22,2014/4/6,2014,4,96,0
409,1,1,34,2014/4/7,2014,4,97,0
409,1,2,25,2014/4/7,2014,4,97,0
409,1,3,0,2014/4/7,2014,4,97,0
409,1,4,0,2014/4/7,2014,4,97,0
409,1,5,0,2014/4/7,2014,4,97,0
410,2,1,781,2014/4/8,2014,4,98,0
410,2,2,676,2014/4/8,2014,4,98,0
410,2,3,389,2014/4/8,2014,4,98,0
410,2,4,556,2014/4/8,2014,4,98,0
410,2,5,674,2014/4/8,2014,4,98,0
411,3,1,710,2014/4/9,2014,4,99,0
411,3,2,401,2014/4/9,2014,4,99,0
411,3,3,532,2014/4/9,2014,4,99,0
411,3,4,383,2014/4/9,2014,4,99,0
411,3,5,443,2014/4/9,2014,4,99,0
412,4,1,356,2014/4/10,2014,4,100,0
412,4,2,315,2014/4/10,2014,4,100,0
412,4,3,342,2014/4/10,2014,4,100,0
412,4,4,279,2014/4/10,2014,4,100,0
412,4,5,311,2014/4/10,2014,4,100,0
413,5,1,338,2014/4/11,2014,4,101,0
413,5,2,393,2014/4/11,2014,4,101,0
413,5,3,249,2014/4/11,2014,4,101,0
413,5,4,141,2014/4/11,2014,4,101,0
413,5,5,339,2014/4/11,2014,4,101,0
414,6,1,21,2014/4/12,2014,4,102,0
414,6,2,31,2014/4/12,2014,4,102,0
414,6,3,26,2014/4/12,2014,4,102,0
414,6,4,29,2014/4/12,2014,4,102,0
414,6,5,75,2014/4/12,2014,4,102,0
-53,7,1,0,2014/4/13,2014,4,103,0
-53,7,2,0,2014/4/13,2014,4,103,0
-53,7,3,0,2014/4/13,2014,4,103,0
-53,7,4,0,2014/4/13,2014,4,103,0
-53,7,5,0,2014/4/13,2014,4,103,0
415,1,1,439,2014/4/14,2014,4,104,1
415,1,2,332,2014/4/14,2014,4,104,1
415,1,3,373,2014/4/14,2014,4,104,1
415,1,4,398,2014/4/14,2014,4,104,1
415,1,5,359,2014/4/14,2014,4,104,1
416,2,1,444,2014/4/15,2014,4,105,0
416,2,2,461,2014/4/15,2014,4,105,0
416,2,3,415,2014/4/15,2014,4,105,0
416,2,4,176,2014/4/15,2014,4,105,0
416,2,5,374,2014/4/15,2014,4,105,0
417,3,1,355,2014/4/16,2014,4,106,0
417,3,2,373,2014/4/16,2014,4,106,0
417,3,3,218,2014/4/16,2014,4,106,0
417,3,4,410,2014/4/16,2014,4,106,0
417,3,5,326,2014/4/16,2014,4,106,0
418,4,1,449,2014/4/17,2014,4,107,0
418,4,2,631,2014/4/17,2014,4,107,0
418,4,3,342,2014/4/17,2014,4,107,0
418,4,4,150,2014/4/17,2014,4,107,0
418,4,5,604,2014/4/17,2014,4,107,0
419,5,1,456,2014/4/18,2014,4,108,0
419,5,2,406,2014/4/18,2014,4,108,0
419,5,3,353,2014/4/18,2014,4,108,0
419,5,4,211,2014/4/18,2014,4,108,0
419,5,5,459,2014/4/18,2014,4,108,0
420,6,1,84,2014/4/19,2014,4,109,0
420,6,2,61,2014/4/19,2014,4,109,0
420,6,3,78,2014/4/19,2014,4,109,0
420,6,4,59,2014/4/19,2014,4,109,0
420,6,5,75,2014/4/19,2014,4,109,0
421,7,1,0,2014/4/20,2014,4,110,0
421,7,2,0,2014/4/20,2014,4,110,0
421,7,3,0,2014/4/20,2014,4,110,0
421,7,4,0,2014/4/20,2014,4,110,0
421,7,5,22,2014/4/20,2014,4,110,0
422,1,1,541,2014/4/21,2014,4,111,0
422,1,2,283,2014/4/21,2014,4,111,0
422,1,3,435,2014/4/21,2014,4,111,0
422,1,4,492,2014/4/21,2014,4,111,0
422,1,5,319,2014/4/21,2014,4,111,0
423,2,1,824,2014/4/22,2014,4,112,0
423,2,2,461,2014/4/22,2014,4,112,0
423,2,3,337,2014/4/22,2014,4,112,0
423,2,4,586,2014/4/22,2014,4,112,0
423,2,5,399,2014/4/22,2014,4,112,0
424,3,1,355,2014/4/23,2014,4,113,0
424,3,2,444,2014/4/23,2014,4,113,0
424,3,3,339,2014/4/23,2014,4,113,0
424,3,4,246,2014/4/23,2014,4,113,0
424,3,5,419,2014/4/23,2014,4,113,0
425,4,1,356,2014/4/24,2014,4,114,0
425,4,2,248,2014/4/24,2014,4,114,0
425,4,3,209,2014/4/24,2014,4,114,0
425,4,4,86,2014/4/24,2014,4,114,0
425,4,5,201,2014/4/24,2014,4,114,0
426,5,1,693,2014/4/25,2014,4,115,0
426,5,2,406,2014/4/25,2014,4,115,0
426,5,3,332,2014/4/25,2014,4,115,0
426,5,4,258,2014/4/25,2014,4,115,0
426,5,5,559,2014/4/25,2014,4,115,0
427,6,1,21,2014/4/26,2014,4,116,0
427,6,2,77,2014/4/26,2014,4,116,0
427,6,3,78,2014/4/26,2014,4,116,0
427,6,4,29,2014/4/26,2014,4,116,0
427,6,5,25,2014/4/26,2014,4,116,0
-54,7,1,0,2014/4/27,2014,4,117,0
-54,7,2,0,2014/4/27,2014,4,117,0
-54,7,3,0,2014/4/27,2014,4,117,0
-54,7,4,0,2014/4/27,2014,4,117,0
-54,7,5,0,2014/4/27,2014,4,117,0
428,1,1,473,2014/4/28,2014,4,118,1
428,1,2,406,2014/4/28,2014,4,118,1
428,1,3,332,2014/4/28,2014,4,118,1
428,1,4,351,2014/4/28,2014,4,118,1
428,1,5,339,2014/4/28,2014,4,118,1
429,2,1,465,2014/4/29,2014,4,119,0
429,2,2,384,2014/4/29,2014,4,119,0
429,2,3,337,2014/4/29,2014,4,119,0
429,2,4,439,2014/4/29,2014,4,119,0
429,2,5,549,2014/4/29,2014,4,119,0
430,3,1,355,2014/4/30,2014,4,120,0
430,3,2,272,2014/4/30,2014,4,120,0
430,3,3,314,2014/4/30,2014,4,120,0
430,3,4,246,2014/4/30,2014,4,120,0
430,3,5,676,2014/4/30,2014,4,120,0
-55,4,1,0,2014/5/1,2014,5,121,0
-55,4,2,0,2014/5/1,2014,5,121,0
-55,4,3,0,2014/5/1,2014,5,121,0
-55,4,4,0,2014/5/1,2014,5,121,0
-55,4,5,0,2014/5/1,2014,5,121,0
431,5,1,0,2014/5/2,2014,5,122,1
431,5,2,12,2014/5/2,2014,5,122,1
431,5,3,0,2014/5/2,2014,5,122,1
431,5,4,0,2014/5/2,2014,5,122,1
431,5,5,0,2014/5/2,2014,5,122,1
432,6,1,0,2014/5/3,2014,5,123,0
432,6,2,46,2014/5/3,2014,5,123,0
432,6,3,26,2014/5/3,2014,5,123,0
432,6,4,0,2014/5/3,2014,5,123,0
432,6,5,0,2014/5/3,2014,5,123,0
433,7,1,842,2014/5/4,2014,5,124,0
433,7,2,306,2014/5/4,2014,5,124,0
433,7,3,449,2014/5/4,2014,5,124,0
433,7,4,431,2014/5/4,2014,5,124,0
433,7,5,562,2014/5/4,2014,5,124,0
434,1,1,524,2014/5/5,2014,5,125,0
434,1,2,246,2014/5/5,2014,5,125,0
434,1,3,311,2014/5/5,2014,5,125,0
434,1,4,141,2014/5/5,2014,5,125,0
434,1,5,399,2014/5/5,2014,5,125,0
435,2,1,655,2014/5/6,2014,5,126,0
435,2,2,507,2014/5/6,2014,5,126,0
435,2,3,311,2014/5/6,2014,5,126,0
435,2,4,410,2014/5/6,2014,5,126,0
435,2,5,374,2014/5/6,2014,5,126,0
436,3,1,552,2014/5/7,2014,5,127,0
436,3,2,301,2014/5/7,2014,5,127,0
436,3,3,363,2014/5/7,2014,5,127,0
436,3,4,273,2014/5/7,2014,5,127,0
436,3,5,536,2014/5/7,2014,5,127,0
437,4,1,527,2014/5/8,2014,5,128,0
437,4,2,428,2014/5/8,2014,5,128,0
437,4,3,532,2014/5/8,2014,5,128,0
437,4,4,193,2014/5/8,2014,5,128,0
437,4,5,604,2014/5/8,2014,5,128,0
438,5,1,270,2014/5/9,2014,5,129,0
438,5,2,455,2014/5/9,2014,5,129,0
438,5,3,353,2014/5/9,2014,5,129,0
438,5,4,211,2014/5/9,2014,5,129,0
438,5,5,339,2014/5/9,2014,5,129,0
439,6,1,0,2014/5/10,2014,5,130,0
439,6,2,77,2014/5/10,2014,5,130,0
439,6,3,26,2014/5/10,2014,5,130,0
439,6,4,88,2014/5/10,2014,5,130,0
439,6,5,0,2014/5/10,2014,5,130,0
-56,7,1,0,2014/5/11,2014,5,131,0
-56,7,2,0,2014/5/11,2014,5,131,0
-56,7,3,0,2014/5/11,2014,5,131,0
-56,7,4,0,2014/5/11,2014,5,131,0
-56,7,5,0,2014/5/11,2014,5,131,0
440,1,1,372,2014/5/12,2014,5,132,1
440,1,2,258,2014/5/12,2014,5,132,1
440,1,3,249,2014/5/12,2014,5,132,1
440,1,4,281,2014/5/12,2014,5,132,1
440,1,5,439,2014/5/12,2014,5,132,1
441,2,1,570,2014/5/13,2014,5,133,0
441,2,2,338,2014/5/13,2014,5,133,0
441,2,3,544,2014/5/13,2014,5,133,0
441,2,4,205,2014/5/13,2014,5,133,0
441,2,5,200,2014/5/13,2014,5,133,0
442,3,1,335,2014/5/14,2014,5,134,0
442,3,2,502,2014/5/14,2014,5,134,0
442,3,3,218,2014/5/14,2014,5,134,0
442,3,4,164,2014/5/14,2014,5,134,0
442,3,5,536,2014/5/14,2014,5,134,0
443,4,1,248,2014/5/15,2014,5,135,0
443,4,2,259,2014/5/15,2014,5,135,0
443,4,3,209,2014/5/15,2014,5,135,0
443,4,4,258,2014/5/15,2014,5,135,0
443,4,5,256,2014/5/15,2014,5,135,0
444,5,1,389,2014/5/16,2014,5,136,0
444,5,2,344,2014/5/16,2014,5,136,0
444,5,3,249,2014/5/16,2014,5,136,0
444,5,4,305,2014/5/16,2014,5,136,0
444,5,5,399,2014/5/16,2014,5,136,0
445,6,1,21,2014/5/17,2014,5,137,0
445,6,2,77,2014/5/17,2014,5,137,0
445,6,3,52,2014/5/17,2014,5,137,0
445,6,4,88,2014/5/17,2014,5,137,0
445,6,5,25,2014/5/17,2014,5,137,0
446,7,1,18,2014/5/18,2014,5,138,0
446,7,2,0,2014/5/18,2014,5,138,0
446,7,3,0,2014/5/18,2014,5,138,0
446,7,4,0,2014/5/18,2014,5,138,0
446,7,5,0,2014/5/18,2014,5,138,0
447,1,1,574,2014/5/19,2014,5,139,0
447,1,2,283,2014/5/19,2014,5,139,0
447,1,3,311,2014/5/19,2014,5,139,0
447,1,4,305,2014/5/19,2014,5,139,0
447,1,5,339,2014/5/19,2014,5,139,0
448,2,1,465,2014/5/20,2014,5,140,0
448,2,2,323,2014/5/20,2014,5,140,0
448,2,3,415,2014/5/20,2014,5,140,0
448,2,4,264,2014/5/20,2014,5,140,0
448,2,5,374,2014/5/20,2014,5,140,0
449,3,1,197,2014/5/21,2014,5,141,0
449,3,2,258,2014/5/21,2014,5,141,0
449,3,3,242,2014/5/21,2014,5,141,0
449,3,4,137,2014/5/21,2014,5,141,0
449,3,5,256,2014/5/21,2014,5,141,0
450,4,1,248,2014/5/22,2014,5,142,0
450,4,2,248,2014/5/22,2014,5,142,0
450,4,3,228,2014/5/22,2014,5,142,0
450,4,4,236,2014/5/22,2014,5,142,0
450,4,5,293,2014/5/22,2014,5,142,0
451,5,1,321,2014/5/23,2014,5,143,0
451,5,2,270,2014/5/23,2014,5,143,0
451,5,3,270,2014/5/23,2014,5,143,0
451,5,4,305,2014/5/23,2014,5,143,0
451,5,5,379,2014/5/23,2014,5,143,0
452,6,1,0,2014/5/24,2014,5,144,0
452,6,2,46,2014/5/24,2014,5,144,0
452,6,3,52,2014/5/24,2014,5,144,0
452,6,4,0,2014/5/24,2014,5,144,0
452,6,5,25,2014/5/24,2014,5,144,0
-57,7,1,0,2014/5/25,2014,5,145,0
-57,7,2,0,2014/5/25,2014,5,145,0
-57,7,3,0,2014/5/25,2014,5,145,0
-57,7,4,0,2014/5/25,2014,5,145,0
-57,7,5,0,2014/5/25,2014,5,145,0
453,1,1,456,2014/5/26,2014,5,146,1
453,1,2,406,2014/5/26,2014,5,146,1
453,1,3,270,2014/5/26,2014,5,146,1
453,1,4,211,2014/5/26,2014,5,146,1
453,1,5,519,2014/5/26,2014,5,146,1
454,2,1,380,2014/5/27,2014,5,147,0
454,2,2,338,2014/5/27,2014,5,147,0
454,2,3,363,2014/5/27,2014,5,147,0
454,2,4,264,2014/5/27,2014,5,147,0
454,2,5,424,2014/5/27,2014,5,147,0
455,3,1,177,2014/5/28,2014,5,148,0
455,3,2,272,2014/5/28,2014,5,148,0
455,3,3,363,2014/5/28,2014,5,148,0
455,3,4,164,2014/5/28,2014,5,148,0
455,3,5,326,2014/5/28,2014,5,148,0
456,4,1,248,2014/5/29,2014,5,149,0
456,4,2,293,2014/5/29,2014,5,149,0
456,4,3,171,2014/5/29,2014,5,149,0
456,4,4,86,2014/5/29,2014,5,149,0
456,4,5,403,2014/5/29,2014,5,149,0
457,5,1,270,2014/5/30,2014,5,150,0
457,5,2,688,2014/5/30,2014,5,150,0
457,5,3,560,2014/5/30,2014,5,150,0
457,5,4,281,2014/5/30,2014,5,150,0
457,5,5,539,2014/5/30,2014,5,150,0
458,6,1,84,2014/5/31,2014,5,151,0
458,6,2,15,2014/5/31,2014,5,151,0
458,6,3,0,2014/5/31,2014,5,151,0
458,6,4,29,2014/5/31,2014,5,151,0
458,6,5,25,2014/5/31,2014,5,151,0
459,7,1,0,2014/6/1,2014,6,152,0
459,7,2,0,2014/6/1,2014,6,152,0
459,7,3,0,2014/6/1,2014,6,152,0
459,7,4,25,2014/6/1,2014,6,152,0
459,7,5,22,2014/6/1,2014,6,152,0
-58,1,1,0,2014/6/2,2014,6,153,0
-58,1,2,0,2014/6/2,2014,6,153,0
-58,1,3,0,2014/6/2,2014,6,153,0
-58,1,4,0,2014/6/2,2014,6,153,0
-58,1,5,0,2014/6/2,2014,6,153,0
460,2,1,697,2014/6/3,2014,6,154,1
460,2,2,476,2014/6/3,2014,6,154,1
460,2,3,726,2014/6/3,2014,6,154,1
460,2,4,410,2014/6/3,2014,6,154,1
460,2,5,599,2014/6/3,2014,6,154,1
461,3,1,434,2014/6/4,2014,6,155,0
461,3,2,387,2014/6/4,2014,6,155,0
461,3,3,194,2014/6/4,2014,6,155,0
461,3,4,273,2014/6/4,2014,6,155,0
461,3,5,373,2014/6/4,2014,6,155,0
462,4,1,279,2014/6/5,2014,6,156,0
462,4,2,237,2014/6/5,2014,6,156,0
462,4,3,152,2014/6/5,2014,6,156,0
462,4,4,193,2014/6/5,2014,6,156,0
462,4,5,220,2014/6/5,2014,6,156,0
463,5,1,507,2014/6/6,2014,6,157,0
463,5,2,295,2014/6/6,2014,6,157,0
463,5,3,332,2014/6/6,2014,6,157,0
463,5,4,281,2014/6/6,2014,6,157,0
463,5,5,359,2014/6/6,2014,6,157,0
464,6,1,42,2014/6/7,2014,6,158,0
464,6,2,31,2014/6/7,2014,6,158,0
464,6,3,26,2014/6/7,2014,6,158,0
464,6,4,0,2014/6/7,2014,6,158,0
464,6,5,25,2014/6/7,2014,6,158,0
465,7,1,0,2014/6/8,2014,6,159,0
465,7,2,13,2014/6/8,2014,6,159,0
465,7,3,0,2014/6/8,2014,6,159,0
465,7,4,0,2014/6/8,2014,6,159,0
465,7,5,0,2014/6/8,2014,6,159,0
466,1,1,439,2014/6/9,2014,6,160,0
466,1,2,455,2014/6/9,2014,6,160,0
466,1,3,394,2014/6/9,2014,6,160,0
466,1,4,351,2014/6/9,2014,6,160,0
466,1,5,280,2014/6/9,2014,6,160,0
467,2,1,275,2014/6/10,2014,6,161,0
467,2,2,384,2014/6/10,2014,6,161,0
467,2,3,233,2014/6/10,2014,6,161,0
467,2,4,146,2014/6/10,2014,6,161,0
467,2,5,250,2014/6/10,2014,6,161,0
468,3,1,197,2014/6/11,2014,6,162,0
468,3,2,229,2014/6/11,2014,6,162,0
468,3,3,145,2014/6/11,2014,6,162,0
468,3,4,246,2014/6/11,2014,6,162,0
468,3,5,256,2014/6/11,2014,6,162,0
469,4,1,341,2014/6/12,2014,6,163,0
469,4,2,191,2014/6/12,2014,6,163,0
469,4,3,95,2014/6/12,2014,6,163,0
469,4,4,215,2014/6/12,2014,6,163,0
469,4,5,183,2014/6/12,2014,6,163,0
470,5,1,287,2014/6/13,2014,6,164,0
470,5,2,406,2014/6/13,2014,6,164,0
470,5,3,124,2014/6/13,2014,6,164,0
470,5,4,187,2014/6/13,2014,6,164,0
470,5,5,379,2014/6/13,2014,6,164,0
471,6,1,106,2014/6/14,2014,6,165,0
471,6,2,31,2014/6/14,2014,6,165,0
471,6,3,0,2014/6/14,2014,6,165,0
471,6,4,0,2014/6/14,2014,6,165,0
471,6,5,75,2014/6/14,2014,6,165,0
-59,7,1,0,2014/6/15,2014,6,166,0
-59,7,2,0,2014/6/15,2014,6,166,0
-59,7,3,0,2014/6/15,2014,6,166,0
-59,7,4,0,2014/6/15,2014,6,166,0
-59,7,5,0,2014/6/15,2014,6,166,0
472,1,1,507,2014/6/16,2014,6,167,1
472,1,2,209,2014/6/16,2014,6,167,1
472,1,3,228,2014/6/16,2014,6,167,1
472,1,4,305,2014/6/16,2014,6,167,1
472,1,5,240,2014/6/16,2014,6,167,1
473,2,1,507,2014/6/17,2014,6,168,0
473,2,2,230,2014/6/17,2014,6,168,0
473,2,3,363,2014/6/17,2014,6,168,0
473,2,4,264,2014/6/17,2014,6,168,0
473,2,5,349,2014/6/17,2014,6,168,0
474,3,1,375,2014/6/18,2014,6,169,0
474,3,2,444,2014/6/18,2014,6,169,0
474,3,3,339,2014/6/18,2014,6,169,0
474,3,4,328,2014/6/18,2014,6,169,0
474,3,5,466,2014/6/18,2014,6,169,0
475,4,1,217,2014/6/19,2014,6,170,0
475,4,2,293,2014/6/19,2014,6,170,0
475,4,3,133,2014/6/19,2014,6,170,0
475,4,4,236,2014/6/19,2014,6,170,0
475,4,5,348,2014/6/19,2014,6,170,0
476,5,1,439,2014/6/20,2014,6,171,0
476,5,2,258,2014/6/20,2014,6,171,0
476,5,3,145,2014/6/20,2014,6,171,0
476,5,4,328,2014/6/20,2014,6,171,0
476,5,5,200,2014/6/20,2014,6,171,0
477,6,1,21,2014/6/21,2014,6,172,0
477,6,2,31,2014/6/21,2014,6,172,0
477,6,3,52,2014/6/21,2014,6,172,0
477,6,4,29,2014/6/21,2014,6,172,0
477,6,5,0,2014/6/21,2014,6,172,0
-60,7,1,0,2014/6/22,2014,6,173,0
-60,7,2,0,2014/6/22,2014,6,173,0
-60,7,3,0,2014/6/22,2014,6,173,0
-60,7,4,0,2014/6/22,2014,6,173,0
-60,7,5,0,2014/6/22,2014,6,173,0
478,1,1,439,2014/6/23,2014,6,174,1
478,1,2,221,2014/6/23,2014,6,174,1
478,1,3,249,2014/6/23,2014,6,174,1
478,1,4,328,2014/6/23,2014,6,174,1
478,1,5,379,2014/6/23,2014,6,174,1
479,2,1,612,2014/6/24,2014,6,175,0
479,2,2,307,2014/6/24,2014,6,175,0
479,2,3,389,2014/6/24,2014,6,175,0
479,2,4,234,2014/6/24,2014,6,175,0
479,2,5,474,2014/6/24,2014,6,175,0
480,3,1,532,2014/6/25,2014,6,176,0
480,3,2,645,2014/6/25,2014,6,176,0
480,3,3,411,2014/6/25,2014,6,176,0
480,3,4,219,2014/6/25,2014,6,176,0
480,3,5,676,2014/6/25,2014,6,176,0
481,4,1,356,2014/6/26,2014,6,177,0
481,4,2,304,2014/6/26,2014,6,177,0
481,4,3,266,2014/6/26,2014,6,177,0
481,4,4,193,2014/6/26,2014,6,177,0
481,4,5,348,2014/6/26,2014,6,177,0
482,5,1,253,2014/6/27,2014,6,178,0
482,5,2,492,2014/6/27,2014,6,178,0
482,5,3,477,2014/6/27,2014,6,178,0
482,5,4,328,2014/6/27,2014,6,178,0
482,5,5,499,2014/6/27,2014,6,178,0
483,6,1,42,2014/6/28,2014,6,179,0
483,6,2,61,2014/6/28,2014,6,179,0
483,6,3,104,2014/6/28,2014,6,179,0
483,6,4,59,2014/6/28,2014,6,179,0
483,6,5,25,2014/6/28,2014,6,179,0
-61,7,1,0,2014/6/29,2014,6,180,0
-61,7,2,0,2014/6/29,2014,6,180,0
-61,7,3,0,2014/6/29,2014,6,180,0
-61,7,4,0,2014/6/29,2014,6,180,0
-61,7,5,0,2014/6/29,2014,6,180,0
484,1,1,372,2014/6/30,2014,6,181,1
484,1,2,221,2014/6/30,2014,6,181,1
484,1,3,207,2014/6/30,2014,6,181,1
484,1,4,164,2014/6/30,2014,6,181,1
